-0.007037593,0,0,0,0,0,0,0
-0.006495886,0,0,0,0,0,0,0
0.014752535,0,0,1,0,0,0,0
0.005963395,0,0,1,0,0,0,0
0.008707951,0,0,1,1,0,0,0
0.006931068,0,0,1,1,0,0,0
-0.014662455,0,0,0,1,-1,0,0
-0.007158864,0,0,0,1,-1,0,0
-0.008716573,0,0,0,0,-1,0,0
-0.029016958,0,0,0,0,-1,0,0
-0.035153885,0,0,0,-1,-1,0,0
-0.055559322,0,0,-1,-1,-1,0,0
-0.076502439,0,0,-1,-2,-1,0,0
-0.050887245,0,0,-1,-2,-1,0,0
-0.028576733,0,0,0,-2,-1,0,0
-0.035670516,0,0,0,-2,-1,0,0
-0.040541818,0,0,0,-3,-1,0,0
-0.031046959,0,0,0,-2,-1,0,0
-0.00951317,0,0,0,-2,-1,0,0
-0.021156896,0,0,0,-2,-2,0,0
-0.043929855,0,0,0,-2,-3,0,0
-0.067183212,0,0,-1,-2,-3,-1,0
-0.069179883,0,0,-1,-2,-3,-1,0
-0.045762466,0,0,-1,-2,-3,-1,0
-0.046908409,0,0,-1,-2,-3,-1,0
-0.069291794,0,0,-1,-3,-3,-1,0
-0.061981851,0,0,-1,-3,-3,-1,0
-0.038654871,0,0,0,-3,-3,-1,0
-0.04707034,0,0,0,-3,-3,-1,0
-0.069039265,0,0,0,-3,-3,-1,0
-0.069069116,0,0,0,-3,-3,-1,0
-0.091398258,0,0,0,-4,-3,-1,0
-0.068561252,0,0,1,-4,-3,-1,0
-0.069809496,0,0,1,-5,-3,-1,0
-0.094908096,0,0,0,-5,-4,-1,0
-0.045511947,0,0,1,-5,-3,-1,0
-0.024062647,0,0,1,-5,-3,-1,0
-0.036701952,0,0,1,-6,-3,-1,0
-0.062604008,0,0,1,-7,-3,-1,0
-0.050593842,0,0,2,-7,-2,-1,0
-0.028283877,0,0,3,-7,-2,-1,0
-0.060834668,0,0,3,-7,-2,-1,0
-0.084939472,0,0,3,-7,-3,-1,0
-0.107089006,0,0,3,-7,-3,-1,0
-0.131781438,0,0,2,-7,-4,-1,0
-0.118013934,-1,0,2,-7,-3,-1,0
-0.123460145,-1,0,2,-7,-4,-1,0
-0.119522694,-1,0,2,-7,-3,-1,0
-0.098921963,-1,0,2,-7,-2,-1,0
-0.080094212,-1,0,2,-7,-2,-1,0
-0.075242897,-1,0,2,-6,-2,-1,0
-0.0557635,-1,0,2,-6,-2,-1,0
-0.092634847,-1,0,1,-6,-3,-1,0
-0.114516645,-1,0,0,-6,-4,-1,0
-0.134583483,-1,0,0,-7,-4,-1,0
-0.117615587,-1,0,1,-7,-4,-1,0
-0.096331309,-1,0,1,-6,-4,-1,0
-0.106508292,-1,0,1,-6,-4,-1,0
-0.102503367,-1,0,1,-5,-4,-1,0
-0.084715228,-1,1,1,-4,-4,-1,0
-0.110743907,-1,1,1,-5,-4,-1,0
-0.107170903,-1,1,2,-5,-3,-1,0
-0.086362304,-1,1,3,-5,-3,-1,0
-0.097203831,-1,1,2,-5,-3,-1,0
-0.094996241,-1,1,2,-5,-3,-1,0
-0.09900201,-1,1,2,-6,-3,-1,0
-0.120991014,-1,1,2,-6,-4,-1,0
-0.141132573,-1,1,2,-7,-4,-1,0
-0.114417482,-1,1,2,-6,-4,-1,0
-0.09443419,-1,1,2,-6,-4,-1,0
-0.107137205,-1,1,2,-7,-4,-1,0
-0.126510123,-1,1,2,-7,-4,-1,0
-0.116540474,-1,1,2,-7,-4,-1,0
-0.122033214,-1,1,2,-8,-4,-1,0
-0.145867254,-1,1,1,-8,-5,-1,0
-0.165698846,-1,1,1,-8,-5,-1,0
-0.177894677,-1,1,1,-9,-5,-1,0
-0.15243591,-1,1,2,-9,-5,-1,0
-0.129595953,-1,1,2,-8,-5,-1,0
-0.107738552,-1,1,2,-8,-4,-1,0
-0.127728648,-1,1,2,-8,-4,-1,0
-0.150461189,-1,1,2,-8,-5,-1,0
-0.13695244,-1,1,3,-8,-4,-1,0
-0.141102229,-1,1,2,-8,-4,-1,0
-0.138050153,-1,1,2,-8,-4,-1,0
-0.115498901,-1,1,2,-7,-4,-1,0
-0.104363086,-1,1,3,-7,-4,-1,0
-0.082303049,-1,1,4,-7,-4,-1,0
-0.109583244,-1,1,4,-7,-4,-1,0
-0.130514985,-1,1,3,-7,-4,-1,0
-0.15042606,-1,1,3,-7,-4,-1,0
-0.170069195,-1,1,3,-7,-4,-1,0
-0.133203057,-1,1,4,-7,-3,-1,0
-0.11120445,-1,1,5,-7,-3,-1,0
-0.08954779,-1,1,6,-7,-3,-1,0
-0.067977375,-1,1,7,-7,-3,0,0
-0.130361619,-1,1,6,-7,-3,0,0
-0.128502276,-1,1,6,-7,-3,0,0
-0.130970272,-1,1,6,-7,-3,0,0
-0.151593952,-1,1,6,-7,-3,0,0
-0.173147344,-1,1,6,-8,-3,0,0
-0.173143998,-1,1,6,-9,-3,0,0
-0.146693288,-1,1,7,-9,-3,0,0
-0.123199545,-1,1,8,-9,-3,1,0
-0.101846126,-1,1,8,-9,-3,1,0
-0.081198912,-1,1,8,-9,-3,1,0
-0.082336468,-1,1,8,-8,-3,1,0
-0.121883004,-1,1,8,-9,-4,1,0
-0.143301511,-1,1,8,-9,-4,1,0
-0.133733296,-1,1,8,-9,-4,1,0
-0.137905953,-1,1,8,-10,-4,1,0
-0.135800649,-1,1,8,-10,-4,1,0
-0.140149951,-1,1,8,-11,-4,1,0
-0.160636179,-1,1,8,-11,-4,1,0
-0.173553037,-1,1,8,-12,-4,1,0
-0.154758309,-1,1,8,-12,-4,1,0
-0.133353253,-1,1,8,-12,-4,1,0
-0.111910379,-1,1,8,-12,-4,1,0
-0.09111975,-1,1,8,-12,-4,1,0
-0.143063353,-1,1,7,-12,-4,1,0
-0.132356915,-1,1,7,-11,-4,1,0
-0.134777399,-1,1,7,-11,-4,1,0
-0.131725477,-1,1,7,-10,-4,1,0
-0.134577595,-1,1,7,-10,-4,1,0
-0.155206013,-1,1,7,-10,-4,1,0
-0.168323655,-1,1,7,-11,-4,1,0
-0.188307799,-1,1,7,-11,-4,1,0
-0.20729984,-1,1,7,-11,-4,1,0
-0.176139109,-1,1,7,-11,-4,1,0
-0.153252319,-1,1,8,-11,-4,2,0
-0.130287429,-1,1,8,-10,-4,2,0
-0.149993884,-1,1,8,-10,-4,2,0
-0.145734023,-1,1,9,-10,-4,2,0
-0.122859165,-1,1,10,-10,-4,2,0
-0.1345756,-1,1,10,-10,-4,2,0
-0.156492278,-1,1,9,-10,-4,2,0
-0.144259447,-1,1,9,-9,-4,2,0
-0.120902505,-1,1,9,-8,-4,2,0
-0.098114598,-1,1,10,-8,-4,2,0
0.01554174,0,1,10,-7,-4,2,0
-0.012936516,0,1,10,-8,-4,2,0
-0.039882366,0,1,9,-8,-4,1,0
-0.029839491,0,1,10,-8,-4,1,0
-0.003862786,0,1,10,-8,-3,1,0
-0.015910119,0,1,10,-9,-3,1,0
-0.01292577,0,1,11,-9,-3,1,0
0.01247242,0,2,11,-8,-3,1,0
-0.016595709,0,2,11,-9,-3,1,0
-0.016550502,0,2,11,-9,-3,1,0
0.008799852,0,2,11,-9,-3,1,0
0.035196558,0,2,11,-8,-3,1,0
0.013930749,0,2,11,-9,-3,1,0
0.016653935,0,2,11,-9,-3,1,0
-0.001145399,0,2,11,-9,-3,1,0
0.00100462,0,2,12,-9,-2,1,0
0.027932592,0,2,12,-8,-2,1,0
0.015625946,0,2,12,-8,-3,1,0
-0.008605727,0,2,12,-8,-3,1,0
-0.032922917,0,2,12,-8,-3,1,0
0.004487271,0,2,12,-7,-3,1,0
0.001604571,0,2,12,-8,-3,1,0
-0.024592949,0,2,12,-9,-3,1,0
-0.050957382,0,2,12,-10,-3,1,0
-0.033187277,0,2,12,-9,-3,1,0
-0.006344962,0,2,13,-9,-3,1,0
0.022153787,0,2,14,-9,-2,1,0
0.046834381,0,2,14,-9,-2,1,0
0.052062266,0,2,14,-9,-2,1,0
0.019587056,0,2,14,-9,-2,1,0
-0.00459852,0,2,14,-9,-2,1,0
-0.033294405,0,2,13,-9,-3,1,0
-0.015456339,0,2,14,-9,-2,1,0
0.01166924,0,2,14,-8,-2,1,0
-0.000371034,0,2,13,-8,-3,1,0
-0.001096293,0,2,13,-8,-3,1,0
-0.00206749,0,2,12,-8,-3,1,0
-0.000804427,0,2,12,-7,-3,1,0
0.026258856,0,2,12,-6,-3,1,0
0.017313819,0,2,12,-6,-3,1,0
-0.008055974,0,2,11,-6,-3,1,0
0.00166152,0,2,11,-5,-3,1,0
0.037355993,0,2,11,-4,-3,1,0
0.028633863,0,2,11,-4,-3,1,0
-0.000691728,0,2,10,-4,-4,1,0
0.007034814,0,2,10,-4,-4,1,0
0.034436071,0,2,10,-3,-4,1,0
0.02203317,0,2,10,-3,-5,1,0
-0.004156604,0,2,10,-4,-5,1,0
0.005622003,0,2,10,-3,-5,1,0
0.030975171,0,2,10,-3,-5,1,0
0.018518722,0,2,10,-3,-6,1,0
0.021011299,0,2,10,-2,-6,1,0
0.020314277,0,2,10,-2,-6,1,0
0.020920029,0,2,10,-2,-6,1,0
0.020342939,0,2,10,-2,-6,1,0
-0.006076897,0,2,10,-3,-6,1,0
0.002850137,0,2,11,-3,-6,1,0
0.029939856,0,2,11,-2,-6,1,0
0.05422258,0,3,11,-1,-6,1,0
0.05881792,0,3,11,-1,-6,1,0
0.085157812,0,3,11,0,-6,1,0
0.107722312,0,3,11,0,-6,1,0
0.066515324,0,3,11,0,-6,1,0
0.069445536,0,3,11,0,-6,1,0
0.06031215,0,3,12,0,-6,1,0
0.085564495,0,3,13,0,-6,1,0
0.110276739,0,3,13,1,-6,1,0
0.0814796,0,3,13,1,-7,1,0
0.080149098,0,4,14,1,-7,1,0
0.094053384,1,4,14,1,-7,1,0
0.058284887,1,4,14,0,-7,1,0
0.062812639,1,4,14,0,-7,1,0
0.089663039,1,4,14,0,-7,1,0
0.117360427,1,4,14,0,-6,1,0
0.144585841,1,4,14,0,-5,1,0
0.141261952,1,4,14,0,-5,1,0
0.167220066,1,4,15,0,-5,1,0
0.126399321,1,4,15,0,-6,1,0
0.128402824,1,4,16,0,-6,1,0
0.127480339,1,4,16,0,-6,1,0
0.103113126,1,4,16,0,-6,1,0
0.07247911,1,4,15,0,-7,1,0
0.047362051,1,4,15,0,-7,1,0
0.093462419,1,4,15,0,-7,1,0
0.08457404,1,4,15,-1,-7,1,0
0.086709617,1,4,16,-1,-6,1,0
0.11439274,1,4,17,-1,-6,2,0
0.105266053,1,4,17,-1,-6,2,0
0.081499659,1,4,17,-1,-6,2,0
0.091946906,1,4,18,-1,-5,2,0
0.082943302,1,4,18,-2,-5,2,0
0.084437978,1,4,19,-2,-5,3,0
0.084169407,1,4,18,-2,-5,3,0
0.0865584,1,4,19,-2,-4,3,0
0.113954063,1,4,19,-1,-4,3,0
0.078513316,1,4,18,-1,-5,3,0
0.053020776,1,4,18,-1,-5,3,0
0.058609012,1,4,19,-1,-5,3,0
0.083893628,1,4,19,-1,-5,3,0
0.075361838,1,4,19,-1,-6,3,0
0.073805896,1,4,20,-1,-6,3,0
0.072698526,1,4,20,-1,-7,3,0
0.046007147,1,4,19,-1,-7,3,0
0.077821672,1,4,19,-1,-6,3,0
0.073344062,1,4,18,-1,-7,3,0
0.074775877,1,4,18,0,-7,3,0
0.07379606,1,4,18,-1,-7,3,0
0.0496581,1,4,18,-1,-7,3,0
0.057471036,1,4,18,0,-7,3,0
0.059896197,1,4,18,0,-7,3,0
0.061085632,1,4,19,0,-6,3,0
0.063624358,1,4,19,0,-6,3,0
0.035685974,1,4,19,-1,-6,3,0
0.031678268,1,4,19,-2,-6,3,0
0.046524512,1,4,20,-2,-6,3,0
0.043051615,1,4,19,-2,-7,3,0
0.015111521,1,4,19,-2,-8,3,0
0.021433086,1,4,20,-2,-8,3,0
0.02395472,1,4,20,-2,-8,3,0
0.047443478,1,4,21,-2,-8,3,0
0.042821092,1,4,20,-2,-9,3,0
0.042199156,1,4,20,-2,-9,3,0
0.068427298,1,4,20,-1,-9,3,0
0.093225926,1,4,21,-1,-9,4,0
0.038338946,1,4,21,-1,-10,4,0
0.01421615,1,4,21,-1,-10,4,0
-0.014395587,1,4,20,-1,-11,4,0
-0.036938825,1,4,20,-1,-11,4,0
-0.009167296,1,4,19,-1,-11,4,0
-0.041210796,1,4,19,-2,-11,4,0
-0.062919856,1,4,19,-2,-11,4,0
-0.023101872,1,4,19,-2,-11,4,0
-0.029920757,1,4,19,-3,-11,4,0
