0.00806096,0,0,0,1,0,0,1
0.028618243,0,0,0,2,0,0,1
0.046706638,0,0,0,2,0,0,1
0.062959181,0,0,0,2,0,0,1
0.007441453,0,0,0,2,0,0,1
-0.012607564,0,0,0,2,0,0,1
-0.033904867,0,0,0,1,0,0,1
-0.054894763,0,0,0,0,0,0,1
0.006746374,0,0,0,0,0,0,1
0.026333186,0,0,0,0,0,0,1
0.045525664,0,0,0,1,0,0,1
0.062769905,0,0,0,1,1,0,1
0.04771758,0,0,0,1,1,0,1
0.072412534,0,0,0,2,1,0,1
0.034718628,0,0,0,1,1,0,1
0.016919409,0,0,0,1,1,0,1
0.026541691,0,0,0,2,1,0,1
0.024034416,0,0,0,1,1,0,1
0.004960984,0,0,0,1,1,0,1
0.012847187,0,0,1,1,1,0,1
0.010739579,0,0,0,1,1,-1,1
-0.010408245,0,0,0,0,1,-1,1
0.01124016,0,0,0,0,1,-1,1
0.030852647,0,0,0,0,1,-1,1
0.050367958,0,0,0,1,1,-1,1
0.067715541,0,0,0,1,2,-1,1
0.053550668,0,0,1,1,2,-1,1
0.024929454,0,0,1,1,2,-1,1
0.027691942,0,0,1,2,2,-1,1
0.047178311,0,0,1,2,2,-1,1
0.034717355,0,0,0,2,1,-1,1
0.014490079,0,0,-1,2,0,-1,1
-0.00474627,0,0,-1,2,0,-1,1
0.015954479,0,0,-1,3,0,-1,1
0.014952257,0,0,-2,3,0,-1,1
-0.005791773,0,0,-3,3,0,-1,1
0.015887262,0,0,-3,3,0,-1,1
0.011676413,0,0,-4,3,-1,-1,1
0.014948084,0,0,-3,3,-1,0,1
0.011881477,0,0,-3,2,-1,0,1
0.014664252,0,0,-3,2,0,0,1
0.010949349,0,0,-3,2,-1,0,1
-0.009690904,0,0,-3,1,-1,0,1
-0.031492552,0,0,-3,0,-1,0,1
0.001058101,0,0,-3,1,-1,0,1
-0.00181784,0,0,-4,1,-1,0,1
0.001676629,0,0,-4,2,-1,0,1
-0.003258004,0,0,-5,2,-2,0,1
-0.026692905,0,0,-6,2,-3,0,1
-0.016878303,0,0,-6,3,-3,0,1
-0.018510181,0,0,-7,3,-3,0,1
-0.040565948,0,0,-8,3,-3,0,1
-0.046707546,0,0,-8,3,-4,0,1
-0.067479381,0,0,-8,3,-4,0,1
-0.089096994,0,0,-9,3,-4,0,1
-0.110438888,0,0,-10,3,-4,0,1
-0.156893,-1,0,-11,3,-5,0,1
-0.115032764,-1,0,-11,3,-5,0,1
-0.094027549,-1,0,-11,4,-5,0,1
-0.104752055,-1,0,-11,4,-5,0,1
-0.124222863,-1,0,-12,4,-5,0,1
-0.145318794,-1,0,-13,4,-5,-1,1
-0.116120191,-1,0,-13,5,-5,-1,1
-0.096219964,-1,0,-12,5,-5,-1,1
-0.077601435,-1,0,-12,5,-5,-1,1
-0.060130367,-1,0,-12,5,-5,-1,1
-0.070826722,-1,0,-12,6,-5,-1,1
-0.050688664,-1,0,-11,6,-5,-1,1
-0.023931145,-1,0,-11,7,-5,-1,1
-0.076823295,-1,0,-11,7,-6,-1,1
-0.072594895,-1,1,-11,8,-6,-1,1
-0.071698787,-1,1,-10,8,-6,0,1
-0.052248386,-1,1,-10,8,-6,0,1
-0.03186916,-1,1,-9,8,-6,1,1
-0.060305863,-1,1,-10,8,-6,1,1
-0.053970188,-1,1,-9,8,-6,2,1
-0.078129886,-1,1,-10,8,-6,1,1
-0.066219266,-1,1,-10,9,-6,1,1
-0.0693712,-1,1,-11,9,-6,1,1
-0.088109229,-1,1,-11,9,-6,1,1
-0.109294338,-1,1,-11,9,-7,1,1
-0.109548337,-1,1,-11,9,-7,1,1
-0.128573522,-1,1,-11,8,-7,1,1
-0.146866609,-1,1,-11,7,-7,1,1
-0.112084341,-1,1,-10,7,-7,1,1
-0.092931083,-1,1,-10,7,-7,1,1
-0.073161033,-1,1,-10,7,-7,1,1
-0.091569673,-1,1,-10,6,-7,1,1
-0.088044107,-1,1,-10,6,-6,1,1
-0.091820281,-1,1,-10,5,-6,1,1
-0.087117881,-1,1,-9,5,-5,1,1
-0.067320814,-1,1,-9,5,-5,1,1
-0.079411565,-1,1,-9,4,-5,1,1
-0.099545548,-1,1,-9,3,-5,1,1
-0.08759349,-1,1,-8,3,-4,1,1
-0.091208864,-1,1,-9,3,-4,1,1
-0.10997708,-1,1,-9,2,-4,1,1
-0.123719068,-1,1,-10,2,-4,0,1
-0.142209594,-1,1,-10,2,-4,0,1
-0.117821959,-1,1,-9,2,-4,0,1
-0.097130138,-1,1,-8,2,-4,0,1
-0.066445325,-1,1,-8,3,-4,0,1
-0.045850757,-1,2,-8,4,-4,0,1
-0.036037672,-1,2,-8,4,-4,0,1
-0.016050726,-1,2,-8,4,-4,0,1
0.004407,-1,2,-7,4,-4,0,1
0.024753092,-1,2,-7,5,-4,0,1
-0.061531808,-1,2,-7,5,-4,0,1
