0.008067102,0,0,0,1,0,0,0,2023-wimbledon-1501
0.004840533,0,0,0,1,-1,0,0,2023-wimbledon-1501
-0.015458915,0,0,0,0,-1,0,0,2023-wimbledon-1501
-0.007110979,0,0,1,0,-1,0,0,2023-wimbledon-1501
-0.010040974,0,0,1,-1,-2,0,0,2023-wimbledon-1501
-0.009551436,0,0,1,-1,-2,0,0,2023-wimbledon-1501
0.011824919,0,0,2,-1,-2,0,0,2023-wimbledon-1501
0.032698478,0,0,2,0,-2,0,0,2023-wimbledon-1501
0.002958404,0,0,2,-1,-2,0,0,2023-wimbledon-1501
0.008912444,0,0,2,0,-2,0,0,2023-wimbledon-1501
0.006221891,0,0,1,0,-3,0,0,2023-wimbledon-1501
-0.014726328,0,0,0,0,-3,0,0,2023-wimbledon-1501
-0.03518756,0,0,0,0,-3,0,0,2023-wimbledon-1501
0.007126554,0,0,0,0,-3,0,0,2023-wimbledon-1501
0.026953066,0,0,0,0,-3,0,0,2023-wimbledon-1501
0.04738064,0,0,1,0,-2,0,0,2023-wimbledon-1501
0.027108186,0,0,0,0,-2,0,0,2023-wimbledon-1501
0.009377975,0,0,0,-1,-2,0,0,2023-wimbledon-1501
0.020972917,0,0,1,-1,-2,0,0,2023-wimbledon-1501
0.028631429,0,0,1,0,-2,0,0,2023-wimbledon-1501
0.049552689,0,0,1,1,-2,0,0,2023-wimbledon-1501
0.032416391,0,0,1,1,-2,0,0,2023-wimbledon-1501
0.014174227,0,0,1,1,-2,0,0,2023-wimbledon-1501
-0.005252345,0,0,1,1,-2,0,0,2023-wimbledon-1501
0.010114895,0,0,1,2,-2,0,0,2023-wimbledon-1501
0.009904867,0,0,1,2,-2,0,0,2023-wimbledon-1501
-0.011086652,0,0,0,2,-2,0,0,2023-wimbledon-1501
-0.019160925,0,0,0,2,-3,0,0,2023-wimbledon-1501
-0.004373595,0,0,0,2,-3,0,0,2023-wimbledon-1501
-0.00552059,0,0,-1,2,-3,0,0,2023-wimbledon-1501
-0.004105538,0,0,-1,2,-2,0,0,2023-wimbledon-1501
0.01804452,0,0,-1,2,-1,0,0,2023-wimbledon-1501
0.040168049,0,0,-1,2,0,0,0,2023-wimbledon-1501
0.047390091,0,0,-1,3,0,0,0,2023-wimbledon-1501
0.068148602,0,0,0,3,0,0,0,2023-wimbledon-1501
0.036898365,0,0,0,3,0,0,0,2023-wimbledon-1501
0.018276365,0,0,0,3,0,0,0,2023-wimbledon-1501
-0.001353622,0,0,0,3,0,0,0,2023-wimbledon-1501
-0.022690396,0,0,0,2,0,0,0,2023-wimbledon-1501
-0.030391194,0,0,-1,2,0,0,0,2023-wimbledon-1501
-0.000522015,0,0,0,2,0,0,0,2023-wimbledon-1501
0.020787062,0,0,0,2,0,0,0,2023-wimbledon-1501
0.042365918,0,0,0,3,0,0,0,2023-wimbledon-1501
0.063003294,0,0,1,3,1,0,0,2023-wimbledon-1501
0.013002816,0,0,0,3,1,-1,0,2023-wimbledon-1501
-0.009076054,0,0,0,2,1,-1,0,2023-wimbledon-1501
-0.033007567,0,0,-1,2,0,-1,0,2023-wimbledon-1501
-0.020065036,0,0,0,2,0,-1,0,2023-wimbledon-1501
0.003317324,0,0,0,3,0,-1,0,2023-wimbledon-1501
-0.003966148,0,0,0,2,0,-1,0,2023-wimbledon-1501
-0.011428219,0,0,0,1,0,-1,0,2023-wimbledon-1501
-0.032230669,0,0,0,1,0,-1,0,2023-wimbledon-1501
-0.018562853,0,0,0,1,0,-1,0,2023-wimbledon-1501
0.005533092,0,0,1,1,1,-1,0,2023-wimbledon-1501
0.027151482,0,0,1,1,1,-1,0,2023-wimbledon-1501
0.048982348,0,0,1,2,1,-1,0,2023-wimbledon-1501
0.012002741,0,0,1,2,1,-1,0,2023-wimbledon-1501
-0.010244885,0,0,1,1,1,-1,0,2023-wimbledon-1501
-0.032610317,0,0,1,0,1,-1,0,2023-wimbledon-1501
-0.019543809,0,0,2,0,1,-1,0,2023-wimbledon-1501
0.003546349,0,0,3,0,1,-1,0,2023-wimbledon-1501
0.026716284,0,0,3,1,1,-1,0,2023-wimbledon-1501
0.011530642,0,0,2,1,1,-1,0,2023-wimbledon-1501
-0.012693761,0,0,1,1,0,-1,0,2023-wimbledon-1501
-0.026061967,0,0,1,0,0,-1,0,2023-wimbledon-1501
-0.050027583,0,0,0,0,-1,-1,0,2023-wimbledon-1501
-0.029174574,0,0,0,0,-1,-1,0,2023-wimbledon-1501
-0.005635012,0,0,0,0,0,-1,0,2023-wimbledon-1501
0.016288565,0,0,0,0,0,-1,0,2023-wimbledon-1501
0.038148483,0,0,1,0,0,-1,0,2023-wimbledon-1501
-0.002372765,0,0,0,0,-1,-1,0,2023-wimbledon-1501
-0.002213513,0,0,0,0,-1,-1,0,2023-wimbledon-1501
0.020894439,0,0,0,1,-1,-1,0,2023-wimbledon-1501
0.010683356,0,0,0,0,-1,-1,0,2023-wimbledon-1501
-0.010533943,0,0,-1,0,-1,-1,0,2023-wimbledon-1501
-0.031848511,0,0,-1,0,-1,-1,0,2023-wimbledon-1501
-0.00100547,0,0,-1,0,-1,-1,0,2023-wimbledon-1501
-0.002818943,0,0,-1,0,-1,-1,0,2023-wimbledon-1501
